"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Np Likeness Score";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key"
"CHEMBL5087794";"";"";"Unknown";"";"503.50";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"-1";"None";"None";"None";"None";"502.1246";"None";"None";"C25H28Cl2N2O3Si";"C[Si](C)(C)C#CC(=O)N(c1cccc(Cl)c1)C1(C(=O)NCc2cccc(Cl)c2)CCOCC1";"FRRPLJWZVVEHBG-UHFFFAOYSA-N"
"CHEMBL5090051";"";"";"Unknown";"";"448.53";"1";"1";"4.49";"78.09";"3";"2";"0";"7";"N";"0.41";"13.85";"2.57";"5.21";"5.21";"4";"MOL";"-1";"34";"6";"2";"0";"448.1899";"-1.39";"NEUTRAL";"C28H24N4O2";"CC#CC(=O)N(c1cccc(-c2cc[nH]n2)c1)C(C(=O)NCc1ccccc1)c1ccccc1";"AQCAALJXHMVVDX-UHFFFAOYSA-N"
"CHEMBL5088606";"";"";"Unknown";"";"435.89";"1";"1";"4.09";"75.43";"3";"2";"0";"6";"N";"0.45";"13.39";"3.85";"3.95";"3.95";"3";"MOL";"-1";"31";"5";"3";"0";"435.1150";"-1.37";"NEUTRAL";"C24H19ClFN3O2";"C#CC(=O)N(c1cccc(Cl)c1F)C(C(=O)NCc1ccccc1)c1ccc(N)cc1";"LSPBEUVYCIXLQC-UHFFFAOYSA-N"
"CHEMBL5079876";"";"";"Unknown";"";"432.50";"1";"1";"3.56";"75.71";"5";"1";"0";"7";"N";"0.46";"13.42";"None";"3.95";"3.95";"3";"MOL";"-1";"31";"6";"1";"0";"432.1144";"-1.51";"NEUTRAL";"C24H20N2O4S";"C#CC(=O)N(c1cccc(C(=O)OC)c1)C(C(=O)NCc1ccccc1)c1cccs1";"QVAULXRTBKYEPS-UHFFFAOYSA-N"
"CHEMBL5084762";"";"";"Unknown";"";"366.85";"1";"1";"3.40";"49.41";"2";"1";"0";"6";"N";"0.80";"13.77";"None";"3.70";"3.70";"2";"MOL";"-1";"26";"4";"1";"0";"366.1135";"-1.32";"NEUTRAL";"C21H19ClN2O2";"C#CC(=O)N(c1cccc(Cl)c1)C(C(=O)NCc1ccccc1)C1CC1";"NYPAPNPOOWPKIR-UHFFFAOYSA-N"
"CHEMBL5076915";"";"";"Unknown";"";"476.56";"1";"1";"2.66";"121.60";"5";"3";"0";"8";"N";"0.34";"9.72";"4.07";"1.58";"1.58";"3";"MOL";"-1";"34";"8";"4";"0";"476.1518";"-1.37";"NEUTRAL";"C25H24N4O4S";"C#CC(=O)N(c1ccc(NS(C)(=O)=O)cc1)C(C(=O)NCc1ccccc1)c1ccc(N)cc1";"QGLBXTDXNIVKDN-UHFFFAOYSA-N"
"CHEMBL5080999";"";"";"Unknown";"";"394.48";"1";"1";"2.28";"110.68";"5";"3";"0";"6";"N";"0.40";"None";"4.39";"1.93";"1.92";"2";"MOL";"-1";"29";"7";"5";"0";"394.2005";"-0.99";"NEUTRAL";"C22H26N4O3";"C#CC(=O)N(c1ccc(CON)cc1)C(C(=O)NC(C)(C)C)c1ccc(N)cc1";"VTKVBEBWOVLYOM-UHFFFAOYSA-N"
"CHEMBL3894683";"";"";"Small molecule";"";"492.42";"2";"2";"2.40";"143.80";"10";"4";"0";"9";"N";"0.20";"7.24";"0.85";"2.69";"2.31";"3";"MOL";"-1";"35";"12";"4";"1";"492.1481";"-1.58";"NEUTRAL";"C20H19F3N8O4";"CCOCCNc1nc(Nc2cccc(OC(F)(F)F)c2)nc2c(/C=C3\NC(=O)NC3=O)cnn12";"MYPVDTRKUYGBQG-ZSOIEALJSA-N"
"CHEMBL337456";"";"";"Small molecule";"";"359.38";"4";"6";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"-1";"None";"None";"None";"None";"341.1587";"None";"None";"C15H25N3O7";"CC(C)(C)NC(=O)OCCCc1c[nH]cn1.O.O=CC(=O)/C(O)=C/O";"IHJMAMLQKYQJNQ-XOLITGDFSA-N"
"CHEMBL554324";"";"";"Small molecule";"";"983.57";"1";"4";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"-1";"None";"None";"None";"None";"946.0770";"None";"None";"C34H39ClN6O14S6";"CCN(C(=O)c1cccnc1C(=O)O)C1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21.CCN(C(=O)c1ncccc1C(=O)O)C1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl";"TUZFRWIAHSZSQO-UHFFFAOYSA-N"
"CHEMBL5088694";"";"";"Unknown";"";"456.91";"4";"4";"3.34";"103.58";"7";"4";"0";"6";"N";"0.42";"10.93";"9.29";"2.70";"0.56";"3";"MOL";"-1";"32";"8";"4";"0";"456.1477";"-1.06";"BASE";"C22H22ClFN6O2";"CNCCNC(=O)C1=C(C)NC(Nc2nc3ccc(F)cc3o2)=NC1c1ccccc1Cl";"KOQSXTSLLBANAD-UHFFFAOYSA-N"
"CHEMBL5074842";"";"";"Unknown";"";"479.01";"1";"3";"6.42";"72.95";"6";"1";"1";"5";"N";"0.32";"7.93";"0.45";"6.39";"6.28";"5";"MOL";"-1";"33";"6";"1";"1";"478.1230";"-2.16";"NEUTRAL";"C25H23ClN4O2S";"CC(C)(C)c1csc(NC(=O)Cc2cn(Cc3nc4ccccc4o3)c3ccc(Cl)cc23)n1";"LIQJEYZVKHNZOE-UHFFFAOYSA-N"
"CHEMBL5078516";"";"";"Unknown";"";"430.02";"1";"3";"6.74";"46.92";"4";"1";"1";"4";"N";"0.50";"7.93";"None";"7.04";"6.94";"3";"MOL";"-1";"29";"4";"1";"1";"429.1642";"-1.74";"NEUTRAL";"C23H28ClN3OS";"CC(C)(C)c1csc(NC(=O)Cc2cn(C3CCCCC3)c3ccc(Cl)cc23)n1";"IAGINOUEOLNEMP-UHFFFAOYSA-N"
"CHEMBL5091224";"";"";"Unknown";"";"463.01";"1";"3";"6.15";"70.71";"5";"1";"1";"5";"N";"0.39";"7.93";"None";"6.83";"6.72";"4";"MOL";"-1";"32";"5";"1";"1";"462.1281";"-2.26";"NEUTRAL";"C25H23ClN4OS";"CC(C)(C)c1csc(NC(=O)Cc2cn(Cc3ccc(C#N)cc3)c3ccc(Cl)cc23)n1";"JATQSIJJSLWRON-UHFFFAOYSA-N"
"CHEMBL5083851";"";"";"Unknown";"";"528.12";"1";"4";"8.06";"46.92";"4";"1";"2";"7";"N";"0.23";"7.89";"None";"9.09";"8.98";"5";"MOL";"-1";"37";"4";"1";"2";"527.1798";"-1.42";"NEUTRAL";"C31H30ClN3OS";"CC(C)(C)c1csc(NC(=O)C(Cc2ccccc2)c2cn(Cc3ccccc3)c3ccc(Cl)cc23)n1";"XNYNVQFUCUJJAJ-UHFFFAOYSA-N"
"CHEMBL4115916";"";"";"Unknown";"";"";"3";"3";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"-1";"";"";"";"";"";"";"";"";"";""
"CHEMBL5073082";"";"";"Unknown";"";"493.98";"4";"5";"4.99";"117.33";"9";"3";"0";"5";"N";"0.36";"6.83";"4.31";"4.29";"3.68";"4";"MOL";"-1";"34";"9";"3";"0";"493.1088";"-1.49";"NEUTRAL";"C23H20ClN7O2S";"CC(C)C1=C(C(=O)Nc2nncs2)C(c2ccccc2Cl)N=C(Nc2nc3ccccc3o2)N1";"WHVFUHTVZPJESB-UHFFFAOYSA-N"
"CHEMBL5093466";"";"";"Unknown";"";"517.93";"4";"5";"4.18";"167.76";"9";"5";"1";"5";"N";"0.24";"3.58";"5.78";"2.36";"-0.20";"4";"MOL";"-1";"37";"11";"6";"3";"517.1265";"-0.85";"ACID";"C25H20ClN7O4";"CC1=C(C(=O)Nc2cc(C(=O)O)ccn2)[C@@H](c2ccccc2Cl)N=C(Nc2nc3cccc(N)c3o2)N1";"CVGFFJMDHJFVIT-HXUWFJFHSA-N"
"CHEMBL5085160";"";"";"Unknown";"";"577.46";"4";"5";"6.07";"130.22";"10";"3";"2";"5";"N";"0.23";"6.89";"3.92";"4.81";"4.25";"5";"MOL";"-1";"39";"10";"3";"2";"576.0650";"-1.72";"NEUTRAL";"C26H18Cl2N8O2S";"CC1=C(C(=O)Nc2nnc(-c3cccnc3)s2)C(c2ccccc2Cl)N=C(Nc2nc3ccc(Cl)cc3o2)N1";"UMHJNQWDRMHPDG-UHFFFAOYSA-N"
"CHEMBL5076990";"";"";"Unknown";"";"444.94";"1";"1";"3.13";"84.42";"6";"1";"0";"6";"N";"0.59";"13.53";"None";"2.56";"2.56";"3";"MOL";"-1";"30";"7";"1";"0";"444.1023";"-1.37";"NEUTRAL";"C21H21ClN4O3S";"O=C(CCl)N(c1cccc2nsnc12)C1(C(=O)NCc2ccccc2)CCOCC1";"NQQKPNQOKUBNEP-UHFFFAOYSA-N"
"CHEMBL5085158";"";"";"Unknown";"";"453.93";"1";"1";"2.29";"87.74";"4";"2";"0";"7";"N";"0.63";"12.16";"None";"1.79";"1.79";"2";"MOL";"-1";"32";"7";"2";"0";"453.1455";"-1.20";"NEUTRAL";"C24H24ClN3O4";"C#CC(=O)N(c1cccc(Cl)c1)C1(C(=O)NCC(=O)NCc2ccccc2)CCOCC1";"FFBPZEMHQDXQAZ-UHFFFAOYSA-N"
"CHEMBL5077882";"";"";"Unknown";"";"410.90";"1";"1";"3.59";"58.64";"3";"1";"0";"6";"N";"0.74";"None";"None";"3.34";"3.34";"2";"MOL";"-1";"29";"5";"1";"0";"410.1397";"-1.39";"NEUTRAL";"C23H23ClN2O3";"C#CC(=O)N(c1cccc(Cl)c1)C(C(=O)NCC1CCOCC1)c1ccccc1";"GUNVCUYBULHDKR-UHFFFAOYSA-N"
"CHEMBL292334";"";"";"Small molecule";"";"493.47";"1";"1";"1.80";"67.33";"5";"1";"0";"1";"N";"0.87";"12.36";"9.57";"1.93";"-0.22";"2";"MOL";"-1";"22";"6";"1";"0";"301.1426";"0.16";"BASE";"C22H27N3O10";"CN1CC2CCC1CC2OC(=O)n1c(=O)[nH]c2ccccc21.O=C(O)CC(O)(CC(=O)O)C(=O)O";"XSIOBTPIQJVNFJ-UHFFFAOYSA-N"
"CHEMBL2074820";"";"";"Small molecule";"";"203.28";"1";"1";"-0.64";"60.36";"3";"1";"0";"7";"N";"0.56";"4.48";"None";"-3.82";"-3.05";"0";"MOL";"-1";"14";"4";"1";"0";"203.1521";"0.17";"ACID";"C10H21NO3";"CC[N+](CC)(CC)CC(O)CC(=O)[O-]";"GJFCXKXSMQLCRN-UHFFFAOYSA-N"
"CHEMBL3696905";"";"";"Small molecule";"";"394.48";"1";"1";"5.50";"51.97";"5";"1";"1";"5";"N";"0.43";"None";"2.40";"6.23";"6.23";"5";"MOL";"-1";"30";"5";"1";"1";"394.1794";"-0.98";"NEUTRAL";"C25H22N4O";"COc1cccc2c(NCc3ccccc3)nc(-n3cc(C)c4ccccc43)nc12";"CEXSJGNIXDVHGL-UHFFFAOYSA-N"
"CHEMBL3962479";"";"";"Small molecule";"";"459.45";"1";"1";"2.55";"130.27";"9";"4";"0";"6";"N";"0.26";"7.24";"1.92";"1.65";"1.27";"4";"MOL";"-1";"34";"11";"4";"1";"459.1567";"-1.92";"NEUTRAL";"C22H18FN9O2";"O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(Nc4ccc(-n5cccn5)cc4F)nc23)N1";"QMTALJBGJZXYLT-IUXPMGMMSA-N"
"CHEMBL1310983";"";"";"Small molecule";"";"271.32";"6";"7";"3.20";"59.30";"3";"1";"0";"2";"N";"0.91";"6.19";"1.13";"3.17";"1.93";"2";"MOL";"-1";"20";"4";"1";"0";"271.1208";"-0.22";"ACID";"C16H17NO3";"O=C(O)c1cn(C2CCCCC2)c2ccccc2c1=O";"DTLUKEHVTWNAGE-UHFFFAOYSA-N"
"CHEMBL113916";"";"";"Small molecule";"";"708.86";"4";"7";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"-1";"None";"None";"None";"None";"708.1376";"None";"None";"C25H36N6O10S4";"CSC[S+]([O-])CC(CO)NC(=O)/C=C/c1c(C)nc(O)nc1O.CSC[S+]([O-])CC(CO)NC(=O)/C=C\c1cnc(O)nc1O";"BAJJXWLNTGQZLJ-LNFRDRAVSA-N"
"CHEMBL3691689";"";"";"Small molecule";"";"528.43";"1";"1";"4.30";"104.37";"4";"3";"1";"6";"N";"0.44";"8.20";"None";"4.48";"4.42";"3";"MOL";"-1";"33";"7";"3";"1";"527.0514";"-1.56";"NEUTRAL";"C24H22BrN3O4S";"Cc1ccc(NC(=O)C(NS(=O)(=O)c2ccc3c(c2)CCC(=O)N3)c2ccccc2)c(Br)c1";"YRKHANZIHPAGNP-UHFFFAOYSA-N"
"CHEMBL3958383";"";"";"Small molecule";"";"402.37";"2";"2";"1.54";"146.33";"9";"3";"0";"5";"N";"0.43";"7.24";"0.58";"1.33";"0.95";"3";"MOL";"-1";"30";"11";"3";"1";"402.1189";"-1.41";"NEUTRAL";"C19H14N8O3";"N#Cc1cccc(Oc2nc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)c1";"CDTMGXYIUQUDSU-AUWJEWJLSA-N"
"CHEMBL1744482";"";"";"Small molecule";"";"594.88";"1";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"-1";"None";"None";"None";"None";"594.4284";"None";"None";"C38H58O5";"CC1(C)C(=O)CCC2C1CCC1(C)C(O)CCC21.CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C";"KBFQGINERYYABL-QZXDNJHYSA-N"
"CHEMBL3972553";"";"";"Small molecule";"";"495.51";"1";"1";"0.95";"167.37";"11";"3";"1";"5";"N";"0.34";"7.22";"2.83";"0.91";"0.52";"3";"MOL";"-1";"37";"13";"3";"1";"495.1880";"-1.46";"NEUTRAL";"C24H21N11O2";"N#Cc1cccnc1N1CCN(c2nc3c(/C=C4\NC(=O)NC4=O)cnn3c(NC3CC3)c2C#N)CC1";"SDGRUKDOGAUZBG-ZDLGFXPLSA-N"
"CHEMBL3914148";"";"";"Small molecule";"";"361.37";"2";"4";"1.55";"113.31";"7";"3";"0";"4";"N";"0.48";"7.24";"3.89";"0.20";"-0.18";"3";"MOL";"-1";"27";"9";"3";"0";"361.1287";"-1.31";"NEUTRAL";"C18H15N7O2";"O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(-c4ccncc4)nc23)N1";"ARRCWYFVFAYVOG-AUWJEWJLSA-N"
"CHEMBL3891372";"";"";"Small molecule";"";"456.59";"1";"1";"5.37";"69.64";"3";"2";"1";"6";"N";"0.52";"3.57";"10.20";"2.48";"2.48";"3";"MOL";"-1";"34";"5";"2";"1";"456.2413";"-0.68";"ZWITTERION";"C29H32N2O3";"C[C@@H](N[C@H]1CCC[C@H](c2ccc(C(=O)N3CC(C(=O)O)C3)cc2)C1)c1cccc2ccccc12";"SLDKIQWNZBACNE-VPHKFGTKSA-N"
"CHEMBL38025";"";"";"Small molecule";"";"871.11";"2";"6";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"-1";"None";"None";"None";"None";"870.4956";"None";"None";"C51H63FN8O4";"COc1ccccc1N1CCN(CCN(C(=O)C2CCCCC2)c2ccccn2)CC1.COc1ccccc1N1CCN(CCN(C(=O)c2ccc(F)c(C)c2)c2ccccn2)CC1";"QFCQXDYERWEYRF-UHFFFAOYSA-N"
"CHEMBL3950229";"";"";"Small molecule";"";"416.45";"2";"2";"1.44";"116.55";"8";"3";"0";"4";"N";"0.44";"7.24";"2.11";"1.84";"1.47";"3";"MOL";"-1";"31";"10";"3";"0";"416.1709";"-1.07";"NEUTRAL";"C21H20N8O2";"O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)nc(N4CCc5ccccc5C4)nc23)N1";"CQNZFUTZIGAFRL-SXGWCWSVSA-N"
"CHEMBL422611";"";"";"Small molecule";"";"578.82";"1";"1";"3.80";"74.68";"4";"1";"0";"6";"N";"0.80";"3.70";"None";"4.87";"1.57";"2";"MOL";"-1";"28";"5";"1";"0";"397.1348";"-0.41";"ACID";"C34H46N2O4S";"C1CCC(NC2CCCCC2)CC1.CCc1ccc2c(c1)CC(C(=O)O)N2C(=O)C(C)CSC(=O)c1ccccc1";"UVVFPECBQYOJKP-UHFFFAOYSA-N"
"CHEMBL94217";"";"";"Small molecule";"";"493.56";"3";"3";"4.63";"58.37";"4";"1";"0";"6";"N";"0.68";"13.74";"9.20";"3.57";"1.77";"3";"MOL";"-1";"28";"5";"1";"0";"377.2103";"-1.40";"BASE";"C27H31N3O6";"CC(=O)Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1.O=C(O)/C=C/C(=O)O";"HETGWKIEULGQGV-WLHGVMLRSA-N"
"CHEMBL3909159";"";"";"Small molecule";"";"372.36";"2";"2";"0.43";"116.55";"8";"3";"0";"4";"N";"0.53";"7.24";"2.13";"0.23";"-0.15";"2";"MOL";"-1";"27";"10";"3";"0";"372.1459";"-1.25";"NEUTRAL";"C16H17FN8O2";"O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)nc(N4CC[C@H](F)C4)nc23)N1";"LNHMPILLPYVHKV-BVBCSLMJSA-N"
"CHEMBL3979710";"";"";"Small molecule";"";"466.94";"2";"2";"6.29";"58.64";"3";"1";"1";"4";"N";"0.49";"13.06";"None";"5.61";"5.61";"3";"MOL";"-1";"33";"5";"1";"1";"466.1459";"-1.03";"NEUTRAL";"C26H24ClFN2O3";"CC(=O)N1CCC(C)(c2ccccc2)c2cc(NC(=O)OCc3ccc(F)c(Cl)c3)ccc21";"IRWJUAWYXLTKDV-UHFFFAOYSA-N"
"CHEMBL3985203";"";"";"Small molecule";"";"466.52";"2";"2";"3.17";"126.72";"9";"3";"0";"5";"N";"0.30";"7.24";"1.03";"2.38";"2.01";"3";"MOL";"-1";"33";"10";"3";"0";"466.1423";"-1.20";"NEUTRAL";"C22H22N6O4S";"CC(C)(C)OC(=O)c1ccc(-c2cc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)s1";"IDAJFUVFDSPHSQ-ZSOIEALJSA-N"
"CHEMBL3917709";"";"";"Small molecule";"";"386.42";"2";"2";"0.31";"145.57";"9";"5";"0";"7";"N";"0.34";"7.24";"2.36";"-0.21";"-0.59";"2";"MOL";"-1";"28";"11";"5";"1";"386.1815";"-0.80";"NEUTRAL";"C17H22N8O3";"CC(C)(CO)CNc1nc(NC2CC2)n2ncc(/C=C3\NC(=O)NC3=O)c2n1";"RPVLQBKRAOUJPG-WZUFQYTHSA-N"
"CHEMBL3289671";"";"";"Small molecule";"";"393.27";"8";"20";"4.59";"55.11";"5";"1";"0";"3";"N";"0.66";"None";"None";"4.48";"4.48";"3";"MOL";"-1";"27";"5";"1";"0";"393.0824";"-1.72";"NEUTRAL";"C15H10F7N5";"Cc1cc(Nc2cc(F)c(C(F)(F)F)c(F)c2)n2nc(C(C)(F)F)nc2n1";"KKCBTRGIGVWQFK-UHFFFAOYSA-N"
"CHEMBL1652701";"";"";"Small molecule";"";"279.30";"2";"2";"3.06";"75.11";"4";"2";"0";"3";"N";"0.72";"3.09";"4.62";"1.18";"-1.17";"3";"MOL";"-1";"21";"5";"2";"0";"279.1008";"-0.85";"ACID";"C16H13N3O2";"O=C(O)c1ccc2c(c1)nc(NC1CC1)c1ccncc12";"BAIPFBQSXWRFAI-UHFFFAOYSA-N"
"CHEMBL3980907";"";"";"Small molecule";"";"446.25";"2";"2";"2.98";"122.54";"8";"3";"0";"5";"N";"0.41";"7.24";"0.58";"2.68";"2.30";"3";"MOL";"-1";"30";"10";"3";"0";"445.0457";"-1.29";"NEUTRAL";"C18H13Cl2N7O3";"O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)nc(Oc4cc(Cl)ccc4Cl)nc23)N1";"AEHJYZPZRGVULC-XGICHPGQSA-N"
"CHEMBL14805";"";"";"Small molecule";"";"490.99";"4";"11";"4.02";"67.67";"5";"0";"0";"1";"N";"0.68";"None";"2.85";"2.88";"2.88";"2";"MOL";"-1";"28";"7";"0";"0";"402.1459";"-0.86";"NEUTRAL";"C24H31ClN4O5";"CC(C)(C)OC(=O)c1ncn2c1CN(C(=O)N1CCCC1)c1cc(Cl)ccc1-2.CCCC(=O)O";"MCGVESKBPTWUNU-UHFFFAOYSA-N"
"CHEMBL3939490";"";"";"Small molecule";"";"573.72";"1";"1";"5.77";"100.17";"9";"2";"2";"7";"N";"0.25";"8.41";"7.70";"4.83";"4.61";"5";"MOL";"-1";"41";"10";"2";"2";"573.2522";"-2.08";"NEUTRAL";"C30H35N7O3S";"CN1CCN(CCOc2ccc3c(c2)sc2nc(-c4ccc(NC(=O)Nc5cc(C(C)(C)C)on5)cc4)cn23)CC1";"BTEIRZGOYAWGBD-UHFFFAOYSA-N"
"CHEMBL3932653";"";"";"Small molecule";"";"556.99";"1";"1";"3.22";"155.98";"10";"4";"1";"9";"N";"0.18";"9.52";"7.17";"2.78";"2.58";"3";"MOL";"-1";"39";"12";"5";"2";"556.1750";"-1.29";"NEUTRAL";"C25H26ClFN8O4";"CC(C)C(N)C(=O)OCN1C(=O)N/C(=C\c2cnn3c(NC4CC4)cc(Nc4cc(Cl)ccc4F)nc23)C1=O";"FADMBQWEFQDAJU-WSVATBPTSA-N"
"CHEMBL3938266";"";"";"Small molecule";"";"389.46";"4";"4";"2.88";"73.97";"7";"1";"0";"3";"N";"0.58";"None";"9.73";"1.90";"-0.38";"4";"MOL";"-1";"29";"7";"1";"0";"389.1852";"-0.95";"BASE";"C22H23N5O2";"COc1ccc(-c2ccc3ncc4c(c3c2)n(C2CCNCC2)c(=O)n4C)cn1";"KQZZSMVSVVANOL-UHFFFAOYSA-N"
"CHEMBL283015";"";"";"Small molecule";"";"462.48";"9";"9";"1.47";"101.45";"6";"2";"0";"2";"N";"0.83";"5.49";"8.40";"-0.20";"-0.22";"2";"MOL";"-1";"26";"7";"3";"0";"366.1503";"-0.56";"ACID";"C18H24F2N4O6S";"CC(C)(C)n1cc(C(=O)O)c(=O)c2cc(F)c(N3C[C@@H](N)[C@@H](F)C3)nc21.CS(=O)(=O)O";"GLIQBYYXRIYCOH-ZVWHLABXSA-N"
"CHEMBL1480934";"";"";"Small molecule";"";"344.39";"9";"9";"2.73";"88.26";"4";"2";"0";"5";"N";"0.74";"7.09";"None";"2.28";"1.89";"3";"MOL";"-1";"24";"6";"2";"0";"344.0831";"-1.62";"NEUTRAL";"C17H16N2O4S";"CCOc1ccccc1NS(=O)(=O)c1ccc2[nH]c(=O)ccc2c1";"BLWVRZAVPBLGAW-UHFFFAOYSA-N"
"CHEMBL3934699";"";"";"Small molecule";"";"386.39";"2";"2";"0.82";"116.55";"8";"3";"0";"4";"N";"0.53";"7.24";"2.16";"0.29";"-0.09";"2";"MOL";"-1";"28";"10";"3";"0";"386.1615";"-1.18";"NEUTRAL";"C17H19FN8O2";"O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)nc(N4CCC(F)CC4)nc23)N1";"ZRHLRYFJCSXGDG-GHXNOFRVSA-N"
"CHEMBL3654630";"";"";"Small molecule";"";"502.55";"1";"1";"3.02";"126.23";"6";"3";"1";"7";"N";"0.36";"13.20";"5.04";"2.26";"2.26";"4";"MOL";"-1";"37";"9";"4";"1";"502.2129";"-1.44";"NEUTRAL";"C27H27FN6O3";"COc1cccc(F)c1CN1C[C@H](NC(=O)c2ccc3[nH]nc(-c4ccncc4)c3c2)CC[C@H]1C(N)=O";"QVCNURRJWQRMTO-JPYJTQIMSA-N"
"CHEMBL3676949";"";"";"Small molecule";"";"272.30";"2";"2";"1.83";"58.62";"4";"1";"0";"2";"N";"0.91";"None";"11.17";"0.31";"-2.82";"2";"MOL";"-1";"20";"5";"1";"0";"272.1161";"-0.29";"BASE";"C15H16N2O3";"O=C(c1cc(-c2ccoc2)co1)N1CC2CNCC2C1";"WAJYBOKZOICWDC-UHFFFAOYSA-N"
"CHEMBL319896";"";"";"Small molecule";"";"835.50";"1";"8";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"-1";"None";"None";"None";"None";"834.3963";"None";"None";"C54H56ClFN2O3";"CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C.CC1=CC(C)(C)Nc2ccc3c(c21)C(c1cccc(Cl)c1)Oc1ccc(F)cc1-3";"MOVYDGTUCUDIND-MACGHSCUSA-N"
"CHEMBL3935109";"";"";"Small molecule";"";"468.57";"1";"2";"3.10";"86.37";"4";"1";"0";"6";"N";"0.71";"11.25";"None";"2.78";"2.78";"2";"MOL";"-1";"34";"7";"1";"0";"468.2537";"-1.70";"NEUTRAL";"C26H33FN4O3";"CCN(CC)C(=O)C1CCCN(C(=O)c2cc(Cc3n[nH]c(=O)c4c3CCCC4)ccc2F)C1";"JKGIHNKPTSAXOU-UHFFFAOYSA-N"
"CHEMBL3654356";"";"";"Small molecule";"";"397.52";"1";"2";"5.21";"37.61";"3";"0";"1";"6";"N";"0.45";"None";"5.12";"5.10";"5.10";"4";"MOL";"-1";"30";"4";"0";"1";"397.2154";"-1.75";"NEUTRAL";"C26H27N3O";"CCN(Cc1ccccc1)C(=O)Cc1c(-c2ccc(C)cc2)nc2cc(C)ccn12";"WDNQTDRSVLELNO-UHFFFAOYSA-N"
"CHEMBL3901931";"";"";"Small molecule";"";"645.69";"1";"2";"6.25";"112.65";"8";"2";"2";"15";"N";"0.09";"None";"7.03";"6.46";"6.30";"3";"MOL";"-1";"46";"8";"3";"2";"645.2826";"-0.54";"NEUTRAL";"C34H39F4N3O5";"CC(C)C[C@H](NCCCCCOc1cc(F)c(-n2c(N)c(C(=O)c3ccc(F)cc3F)ccc2=O)c(F)c1)C(=O)OC1CCCC1";"RFLRUVLHHXEVTD-LJAQVGFWSA-N"
"CHEMBL1970834";"";"";"Small molecule";"";"444.44";"2";"4";"-0.21";"181.62";"9";"6";"1";"2";"N";"0.34";"2.91";"8.81";"-3.47";"-3.70";"1";"MOL";"-1";"32";"10";"7";"1";"444.1533";"1.70";"ZWITTERION";"C22H24N2O8";"CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12";"OFVLGDICTFRJMM-UHFFFAOYSA-N"
"CHEMBL3924006";"";"";"Small molecule";"";"404.43";"2";"2";"2.05";"125.34";"8";"4";"0";"6";"N";"0.37";"7.24";"2.28";"1.59";"1.21";"3";"MOL";"-1";"30";"10";"4";"0";"404.1709";"-1.09";"NEUTRAL";"C20H20N8O2";"CC(Nc1nc(NC2CC2)n2ncc(/C=C3\NC(=O)NC3=O)c2n1)c1ccccc1";"QLPJGJKEKMNXSN-DHDCSXOGSA-N"
